name,state,office,party,incumbent,campaign_website,profile_url
Damien Mockus,Texas,U.S. House Texas District 38,Republican,False,,https://ballotpedia.org/Damien_Mockus
Gulrez Khan,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Gulrez_Khan
Sara Canady,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Sara_Canady
John Adefope,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/John_Adefope
Virgil Bierschwale,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Virgil_Bierschwale
Wesley Hunt,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Wesley_Hunt_(Texas_Congress)
John Cornyn,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/John_Cornyn
Ken Paxton,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Ken_Paxton
Anna Bender,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Anna_Bender
Jasmine Crockett,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Jasmine_Crockett
Joshua Cain,Texas,U.S. Senate Texas,Independent,False,,https://ballotpedia.org/Joshua_Cain
Camencia Ford,Texas,U.S. Senate Texas,Independent,False,,https://ballotpedia.org/Camencia_Ford
James Talarico,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/James_Talarico
Ahmad Hassan,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Ahmad_Hassan
Jade Simmons,Texas,U.S. Senate Texas,Independent,False,,https://ballotpedia.org/Jade_Simmons
Connor Kraus,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Connor_Kraus
Keith Allen,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Keith_Allen_(Texas)
Alexander Duncan,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Alexander_Duncan_(Texas)
Ted Brown,Texas,U.S. Senate Texas,Libertarian,False,,https://ballotpedia.org/Ted_Brown_(Texas)
Hans Truelson,Texas,U.S. Senate Texas,Independent,False,,https://ballotpedia.org/Hans_Truelson
Daniel Mark Sims,Texas,U.S. Senate Texas,Libertarian,False,,https://ballotpedia.org/Daniel_Mark_Sims
Rennie Mann,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Rennie_Mann
Matthew Elliot Kelley,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Matthew_Elliot_Kelley
Andrew Alvarez,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Andrew_Alvarez_(Texas)
Tony Schmoker,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Tony_Schmoker
Barrett McNabb,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Barrett_McNabb
Andrew Trakas,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Andrew_Trakas
Leo Wyatt,Texas,U.S. Senate Texas,Republican,False,,https://ballotpedia.org/Leo_Wyatt
Michael Swanson,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Michael_Swanson_(Texas)
Colin Allred,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Colin_Allred
Paula Williams,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Paula_Williams_(Texas)
Emily Morgul,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Emily_Morgul
Kye Hinckley,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Kye_Hinckley
Terry Virts,Texas,U.S. Senate Texas,Democratic,False,,https://ballotpedia.org/Terry_Virts
Blake Moore,Utah,U.S. House Utah District 1,Republican,False,,https://ballotpedia.org/Blake_Moore
Ronald Evans,Texas,U.S. Senate Texas,Independent,False,,https://ballotpedia.org/Ronald_Evans
David Robinson,Utah,U.S. House Utah District 1,Republican,False,,https://ballotpedia.org/David_Robinson_(Utah)
Eva Lopez Chavez,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Eva_Lopez_Chavez
Derek Kitchen,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Derek_Kitchen
Ben McAdams,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Ben_McAdams_(Utah)
Nate Blouin,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Nate_Blouin
Kathleen Riebe,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Kathleen_Riebe
Liban Mohamed,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Liban_Mohamed
Jameson Ellis,Texas,U.S. House Texas District 2,Republican,False,,https://ballotpedia.org/Jameson_Ellis
Anthony Tomkins,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Anthony_Tomkins
Peter Crosby,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Peter_Crosby
Steven Merrill,Utah,U.S. House Utah District 3,Democratic,False,,https://ballotpedia.org/Steven_Merrill
Celeste Maloy,Utah,U.S. House Utah District 2,Republican,False,,https://ballotpedia.org/Celeste_Maloy
Jarom Gillins,Utah,U.S. House Utah District 2,Democratic,False,,https://ballotpedia.org/Jarom_Gillins
Peter Crosby,Utah,U.S. House Utah District 2,Democratic,False,,https://ballotpedia.org/Peter_Crosby
Mike Kennedy,Utah,U.S. House Utah District 3,Republican,False,,https://ballotpedia.org/Mike_Kennedy_(Utah)
Bryan Lamont Arrington,Utah,U.S. House Utah District 2,Independent,False,,https://ballotpedia.org/Bryan_Lamont_Arrington
Kent Udell,Utah,U.S. House Utah District 3,Democratic,False,,https://ballotpedia.org/Kent_Udell
Tyler Farnsworth,Utah,U.S. House Utah District 2,Democratic,False,,https://ballotpedia.org/Tyler_Farnsworth
Luis Villarreal,Utah,U.S. House Utah District 1,Democratic,False,,https://ballotpedia.org/Luis_Villarreal_(Utah)
Burgess Owens,Utah,U.S. House Utah District 4,Republican,False,,https://ballotpedia.org/Burgess_Owens
Ty Jensen,Utah,U.S. House Utah District 4,Republican,False,,https://ballotpedia.org/Ty_Jensen
Adonis Hooslyn,Utah,U.S. House Utah District 3,Nonpartisan,False,,https://ballotpedia.org/Adonis_Hooslyn
Jonathan Larsen,Utah,U.S. House Utah District 4,Democratic,False,,https://ballotpedia.org/Jonathan_Larsen
Teri Helenese,Unknown,U.S. House Virgin Islands At-large District,Democratic,False,,https://ballotpedia.org/Teri_Helenese
Steven Burt,Utah,U.S. House Utah District 4,Independent,False,,https://ballotpedia.org/Steven_Burt
Andrew Giusto,Vermont,U.S. House Vermont At-large District,Unity Party,False,,https://ballotpedia.org/Andrew_Giusto
Robert J. Wittman,Virginia,U.S. House Virginia District 1,Republican,False,,https://ballotpedia.org/Rob_Wittman
Becca Balint,Vermont,U.S. House Vermont At-large District,Democratic,False,,https://ballotpedia.org/Becca_Balint
Stacey Plaskett,Unknown,U.S. House Virgin Islands At-large District,Democratic,False,,https://ballotpedia.org/Stacey_Plaskett
Mark Coester,Vermont,U.S. House Vermont At-large District,Republican,False,,https://ballotpedia.org/Mark_Coester
Ericka Kopp,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Ericka_Kopp
Elizabeth Beggs,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Elizabeth_Beggs
Jason Knapp,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Jason_Knapp_(Virginia)
Andrew Giusto,Unknown,U.S. House Virgin Islands At-large District,Republican,False,,https://ballotpedia.org/Andrew_Giusto
Tim Cywinski,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Tim_Cywinski
Salaam Bhatti,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Salaam_Bhatti
Lisa Khanna,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Lisa_Khanna
Lewis Littlepage,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Lewis_Littlepage
Amanda Pohl,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Amanda_Pohl
Sean Sublette,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Sean_Sublette
James Shea,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/James_Shea_(Virginia)
Shannon Taylor,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Shannon_Taylor_(Virginia)
Andrew Lucchetti,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Andrew_Lucchetti
William Matthews,Virginia,U.S. House Virginia District 2,Republican,False,,https://ballotpedia.org/William_Matthews_(Virginia)
Patrick Mosolf,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/Patrick_Mosolf
Jennifer Kiggans,Virginia,U.S. House Virginia District 2,Republican,False,,https://ballotpedia.org/Jennifer_Kiggans
Elaine Luria,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/Elaine_Luria
Melvin Tull,Virginia,U.S. House Virginia District 1,Democratic,False,,https://ballotpedia.org/Melvin_Tull
Nila Devanath,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/Nila_Devanath
Nicolaus Sleister,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/Nicolaus_Sleister
Aiden Morgan,Texas,U.S. House Texas District 6,Democratic,False,,https://ballotpedia.org/Aiden_Morgan
Matt Strickler,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/Matt_Strickler
Michael Williamson,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/Michael_Williamson_(Virginia)
Robert C. Scott,Virginia,U.S. House Virginia District 3,Democratic,False,,https://ballotpedia.org/Bobby_Scott_(Virginia)
John Stringfellow,Virginia,U.S. House Virginia District 2,Democratic,False,,https://ballotpedia.org/John_Stringfellow
DeVinche Albritton,Virginia,U.S. House Virginia District 2,Independent,False,,https://ballotpedia.org/DeVinche_Albritton
Dawn Vasquez,Virginia,U.S. House Virginia District 3,Independent,False,,https://ballotpedia.org/Dawn_Vasquez
Justin Maffett,Virginia,U.S. House Virginia District 3,Democratic,False,,https://ballotpedia.org/Justin_Maffett
Bob Good,Virginia,U.S. House Virginia District 5,Republican,False,,https://ballotpedia.org/Bob_Good
Bishop Staten,Virginia,U.S. House Virginia District 2,Independent,False,,https://ballotpedia.org/Bishop_Staten
Melanie Lucero,Virginia,U.S. House Virginia District 5,Republican,False,,https://ballotpedia.org/Melanie_Lucero
Jason Brown,Virginia,U.S. House Virginia District 4,Independent,False,,https://ballotpedia.org/Jason_Brown_(Virginia)
John McGuire,Virginia,U.S. House Virginia District 5,Republican,False,,https://ballotpedia.org/John_McGuire
Jennifer McClellan,Virginia,U.S. House Virginia District 4,Democratic,False,,https://ballotpedia.org/Jennifer_McClellan
James Taylor,Virginia,U.S. House Virginia District 3,Independent,False,,https://ballotpedia.org/James_Taylor_(Virginia)
Suzanne Krzyzanowski,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Suzanne_Krzyzanowski
Tom Perriello,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Tom_Perriello
Paul Riley,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Paul_Riley_(Virginia)
Mike Pruitt,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Mike_Pruitt
Robert Tracinski,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Robert_Tracinski
Benjamin Lee Cline,Virginia,U.S. House Virginia District 6,Republican,False,,https://ballotpedia.org/Ben_Cline
Adele Stichel,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Adele_Stichel
Chris Register,Virginia,U.S. House Virginia District 5,Independent,False,,https://ballotpedia.org/Chris_Register
Hugh Murray,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Hugh_Murray
Cooke Harvey,Virginia,U.S. House Virginia District 5,Independent,False,,https://ballotpedia.org/Cooke_Harvey
Hugh Murray,Virginia,U.S. House Virginia District 6,Democratic,False,,https://ballotpedia.org/Hugh_Murray
Kate Zabriskie,Virginia,U.S. House Virginia District 5,Democratic,False,,https://ballotpedia.org/Kate_Zabriskie
Pete Barlow,Virginia,U.S. House Virginia District 6,Democratic,False,,https://ballotpedia.org/Pete_Barlow
Beth Macy,Virginia,U.S. House Virginia District 6,Democratic,False,,https://ballotpedia.org/Beth_Macy
Ken Mitchell,Virginia,U.S. House Virginia District 6,Democratic,False,,https://ballotpedia.org/Ken_Mitchell
Wendy Gooditis,Virginia,U.S. House Virginia District 6,Democratic,False,,https://ballotpedia.org/Wendy_Gooditis
Eugene Vindman,Virginia,U.S. House Virginia District 7,Democratic,False,,https://ballotpedia.org/Eugene_Vindman
Tara Durant,Virginia,U.S. House Virginia District 7,Republican,False,,https://ballotpedia.org/Tara_Durant
John Gray,Virginia,U.S. House Virginia District 7,Republican,False,,https://ballotpedia.org/John_Gray_(Virginia)
Darius Mayfield,Virginia,U.S. House Virginia District 7,Republican,False,,https://ballotpedia.org/Darius_Mayfield
Matthew Rainforth,Virginia,U.S. House Virginia District 7,Democratic,False,,https://ballotpedia.org/Matthew_Rainforth
Alex Thymmons,Virginia,U.S. House Virginia District 7,Democratic,False,,https://ballotpedia.org/Alex_Thymmons
Waverly Washington,Virginia,U.S. House Virginia District 7,Republican,False,,https://ballotpedia.org/Waverly_Washington
Douglas Ollivant,Virginia,U.S. House Virginia District 7,Republican,False,,https://ballotpedia.org/Douglas_Ollivant
Luke Nathan Phillips,Virginia,U.S. House Virginia District 8,Republican,False,,https://ballotpedia.org/Luke_Nathan_Phillips
Donald Sternoff Beyer Jr.,Virginia,U.S. House Virginia District 8,Democratic,False,,https://ballotpedia.org/Don_Beyer
Adam Dunigan,Virginia,U.S. House Virginia District 8,Democratic,False,,https://ballotpedia.org/Adam_Dunigan
Daniel Gray,Virginia,U.S. House Virginia District 8,Democratic,False,,https://ballotpedia.org/Daniel_Gray_(Virginia)
Michael Duffin,Virginia,U.S. House Virginia District 8,Democratic,False,,https://ballotpedia.org/Michael_Duffin
Frank Ferreira,Virginia,U.S. House Virginia District 8,Democratic,False,,https://ballotpedia.org/Frank_Ferreira_(Virginia)
Tony Sabio,Virginia,U.S. House Virginia District 8,Republican,False,,https://ballotpedia.org/Tony_Sabio
Heerak Christian Kim,Virginia,U.S. House Virginia District 8,Republican,False,,https://ballotpedia.org/Heerak_Christian_Kim
Mo Seifeldein,Virginia,U.S. House Virginia District 8,Democratic,False,,https://ballotpedia.org/Mo_Seifeldein
H. Morgan Griffith,Virginia,U.S. House Virginia District 9,Republican,False,,https://ballotpedia.org/Morgan_Griffith
Michael Jackson,Virginia,U.S. House Virginia District 9,Independent,False,,https://ballotpedia.org/Michael_Jackson_(Virginia_congressional_candidate)
Douglas Crockett,Virginia,U.S. House Virginia District 9,Democratic,False,,https://ballotpedia.org/Douglas_Crockett
Joy Powers,Virginia,U.S. House Virginia District 9,Democratic,False,,https://ballotpedia.org/Joy_Powers
Adam Murphy,Virginia,U.S. House Virginia District 9,Democratic,False,,https://ballotpedia.org/Adam_Murphy_(Virginia)
Brandon Cook,Virginia,U.S. House Virginia District 9,Republican,False,,https://ballotpedia.org/Brandon_Cook_(Virginia)
Michael Van Meter,Virginia,U.S. House Virginia District 11,Republican,False,,https://ballotpedia.org/Michael_Van_Meter
Sam Wong,Virginia,U.S. House Virginia District 10,Republican,False,,https://ballotpedia.org/Sam_Wong
Nathan Headrick,Virginia,U.S. House Virginia District 11,Republican,False,,https://ballotpedia.org/Nathan_Headrick
Suhas Subramanyam,Virginia,U.S. House Virginia District 10,Democratic,False,,https://ballotpedia.org/Suhas_Subramanyam
James Walkinshaw,Virginia,U.S. House Virginia District 11,Democratic,False,,https://ballotpedia.org/James_Walkinshaw
Bree Fram,Virginia,U.S. House Virginia District 11,Democratic,False,,https://ballotpedia.org/Bree_Fram
Brandi Hall,Virginia,U.S. House Virginia District 9,Democratic,False,,https://ballotpedia.org/Brandi_Hall_(Virginia)
Stella Pekarsky,Virginia,U.S. House Virginia District 11,Democratic,False,,https://ballotpedia.org/Stella_Pekarsky
Julie Perry,Virginia,U.S. House Virginia District 10,Republican,False,,https://ballotpedia.org/Julie_Perry
Gerald Edward Connolly,Virginia,U.S. House Virginia District 11,Democratic,False,,https://ballotpedia.org/Gerald_Connolly
Al Mina,Virginia,U.S. Senate Virginia,Republican,False,,https://ballotpedia.org/Al_Mina
Amy Roma,Virginia,U.S. House Virginia District 11,Democratic,False,,https://ballotpedia.org/Amy_Roma
Mark Warner,Virginia,U.S. Senate Virginia,Democratic,False,,https://ballotpedia.org/Mark_Warner
Kim Farington,Virginia,U.S. Senate Virginia,Republican,False,,https://ballotpedia.org/Kim_Farington
Chuck Smith,Virginia,U.S. Senate Virginia,Republican,False,,https://ballotpedia.org/Chuck_Smith_(Virginia)
Jason Reynolds,Virginia,U.S. Senate Virginia,Democratic,False,,https://ballotpedia.org/Jason_Reynolds_(Virginia)
Lorita Daniels,Virginia,U.S. Senate Virginia,Democratic,False,,https://ballotpedia.org/Lorita_Daniels
Hunter Gordon,Washington,U.S. House Washington District 1,Democratic,False,,https://ballotpedia.org/Hunter_Gordon
Bert Mizusawa,Virginia,U.S. Senate Virginia,Republican,False,,https://ballotpedia.org/Bert_Mizusawa
Suzan DelBene,Washington,U.S. House Washington District 1,Democratic,False,,https://ballotpedia.org/Suzan_DelBene
Bryce Reeves,Virginia,U.S. Senate Virginia,Republican,False,,https://ballotpedia.org/Bryce_Reeves
